Link ID,From Node,To Node,LENGTH,ID,POSSPEED,ROADWIDTH,FC,DIR,PYNAME
9489,5995,1332,0.015429,4734,40,-1,6,0,None
9490,5995,6005,0.131374,4729,40,8,6,0,None
9491,5996,2410,0.419298,42053,40,8,7,0,TIAN YAO QIAO NAN LU
9492,5996,5963,0.008744,17264,40,8,7,0,None
9493,5996,4998,0.220411,14974,40,8,7,0,LONG SHUI NAN LU
9494,5997,6048,0.398452,66640,40,8,7,0,YU SHAN LU
9495,5997,6867,0.331743,66559,50,8,6,0,MIN SHENG LU
9496,5998,10035,0.366562,89815,20,-1,10,0,BO CHENG LU
9497,5998,887,0.181411,89816,20,-1,10,0,ZHOU JIA DU LU
9498,5999,7822,0.154777,16627,50,12,4,0,YAN AN XI LU
9499,6000,9988,0.30035,74023,60,16,5,0,YANG GAO NAN LU
9500,6001,7784,0.129979,72738,30,8,7,0,LIAN AN XI LU
9501,6001,2426,0.309667,72737,30,8,7,0,None
9502,6002,11068,0.018774,7665,40,-1,6,0,None
9503,6002,9759,0.155731,4638,40,12,6,0,None
9504,6003,4137,0.03108,18660,50,8,4,0,ZHEN BEI LU
9505,6003,7517,0.008986,18296,70,12,4,0,None
9506,6004,5809,0.162355,16235,30,6,7,0,YAO HONG XI LU
9507,6004,101,0.226026,16236,40,8,7,0,HONG BAO SHI LU
9508,6005,622,0.035644,4727,40,8,6,0,None
9509,6006,7824,0.046964,18464,40,4,7,0,None
9510,6006,3083,0.08974,13311,30,3,7,0,XUN AN JIE
9511,6007,4499,0.211039,43484,40,4,7,0,JUN GONG LU FU LU
9512,6007,3412,0.014501,43483,40,-1,7,0,None
9513,6008,2516,0.383013,65616,50,13,6,0,JIN XIU LU
9514,6009,4519,0.005551,16941,40,4,7,0,None
9515,6010,1121,0.017858,13004,40,8,7,0,XI KANG LU
9516,6010,10927,0.020404,13005,40,-1,7,0,None
9517,6011,3210,0.006582,92732,40,12,7,0,XIN JIAN LU
9518,6011,5316,0.291554,92736,40,6,7,0,TANG SHAN LU
9519,6012,3092,0.179294,11694,50,4,4,0,None
9520,6012,11381,0.03895,11695,30,6,7,0,None
9521,6013,665,0.058448,22226,70,8,6,0,ZHONG HUAN LU
9522,6014,6379,0.308508,65622,40,4,7,0,FANG CAO LU
9523,6015,3138,0.005596,4672,60,6,6,0,None
9524,6015,4868,0.078705,4673,40,8,6,0,None
9525,6016,299,0.00911,17268,60,13,4,0,None
9526,6016,132,0.183107,14945,40,8,7,0,LONG SHUI NAN LU
9527,6017,8149,0.031169,75682,70,-1,1,0,LUO SHAN LU
9528,6018,5657,0.073358,11606,40,8,7,0,YI JUN LU
9529,6018,5783,0.151913,11607,40,8,7,0,SHUANG SHAN LU
9530,6019,7454,0.257007,18161,50,12,4,0,ZHONG SHAN BEI LU
9531,6021,2762,0.007977,66635,40,8,7,0,None
9532,6021,9597,0.348696,66178,50,8,6,0,MIN SHENG LU
9533,6022,7232,0.290905,65670,60,12,5,0,YANG GAO NAN LU
9534,6022,8505,0.499715,91582,70,8,5,0,None
9535,6023,6970,0.153778,14095,30,2,7,0,WU LU MU QI BEI LU
9536,6023,8723,0.253876,14094,60,6,6,0,NAN JING XI LU
9537,6024,3702,0.193944,12731,30,6,7,0,HENG TONG LU
9538,6025,3803,0.328351,75697,40,8,7,0,RU SHAN LU
9539,6025,9901,0.154168,66694,40,5,7,0,RU SHAN LU
9540,6026,1755,1.33934,93736,40,12,6,0,WAI TAN SUI DAO
9541,6027,752,0.263798,43668,50,12,6,0,LAO HU MIN LU
9542,6028,1370,0.413252,14558,40,8,7,0,JU LU LU
9543,6028,10534,0.153888,14560,40,8,7,0,CHENG DU NAN LU
9544,6029,10704,0.614394,21582,70,8,1,0,None
9545,6029,5400,0.962246,21041,70,8,1,0,NEI HUAN GAO JIA LU
9546,6030,10063,0.088606,5580,40,8,7,0,ZHENG TONG LU
9547,6031,7427,0.188202,14468,40,8,7,0,HUANG PI NAN LU
9548,6031,9639,0.148453,14474,40,8,7,0,FU XING ZHONG LU
9549,6032,2096,0.049183,6458,40,8,7,0,SI CHUAN BEI LU
9550,6032,7909,0.03961,4706,40,8,7,0,SI CHUAN BEI LU
9551,6032,2654,0.059057,4704,40,8,7,0,SI CHUAN BEI LU
9552,6033,8008,0.118674,9198,30,4,7,0,None
9553,6033,9421,0.408906,11679,60,8,6,0,XI ZANG ZHONG LU
9554,6034,3176,0.310187,8592,70,8,6,0,None
9555,6034,1284,0.203765,8785,40,4,7,0,None
9556,6034,8596,0.129586,8784,40,16,6,0,None
9557,6035,7489,0.007559,76410,60,8,6,0,ZHANG JIANG LU
9558,6035,10173,0.253192,71831,50,8,6,0,ZU CHONG ZHI LU
9559,6036,3329,0.304394,9477,40,8,7,0,ZHAO FENG LU
9560,6036,4103,0.183871,21518,50,8,4,0,ZHONG SHAN NAN 2 LU
9561,6037,1491,0.199494,65595,50,8,7,0,ZHANG YANG LU
9562,6038,1215,0.113465,6971,60,12,6,0,ZHOU JIA ZUI LU
9563,6039,795,0.086137,15163,40,8,7,0,YI SHAN LU
9564,6039,654,0.278271,15164,30,4,7,0,SHI ZI WAN LU
9565,6040,4721,0.069043,6137,30,4,7,0,YAN SHAN LU
9566,6041,10041,0.092841,56183,40,8,7,0,DONG LAN LU
9567,6041,499,0.038525,56184,40,8,7,0,GU MEI LU
9568,6041,871,0.390301,19860,40,8,7,0,DONG LAN LU
9569,6042,4722,0.181913,18523,30,4,7,0,WU XING LU
9570,6042,5155,0.160316,18913,40,8,7,0,JIAN GUO XI LU
9571,6043,10055,2.42471,43451,70,16,1,0,ZHONG HUAN LU
9572,6044,8782,0.176159,13135,40,8,7,0,XI KANG LU
9573,6044,9303,0.245818,19559,40,8,7,0,KANG DING LU
9574,6045,10417,0.179952,6343,30,6,7,0,AN GUO LU
9575,6045,2690,0.192858,6341,40,8,7,0,KUN MING LU
9576,6046,7647,0.960002,77814,40,8,7,0,DONG XIU LU
9577,6046,4111,0.101197,75757,40,16,7,0,DONG JIAN LU
9578,6047,8397,0.009669,15197,60,12,6,0,None
9579,6048,1147,0.171535,66639,40,8,7,0,JU YE LU
9580,6048,7238,0.271704,66527,40,8,7,0,YU SHAN LU
9581,6049,2713,0.110274,6693,60,7,4,0,HUANG XING LU
9582,6049,10341,0.201545,5083,40,8,7,0,WAN FU LU
9583,6050,10828,0.31945,69253,20,-1,10,0,HONG SHAN LU
9584,6050,8182,0.242072,89768,20,-1,10,0,XUE YE LU
9585,6051,3069,0.008498,76878,50,-1,7,0,None
9586,6051,10957,0.250873,75474,50,8,7,0,JIN KE LU
9587,6052,1784,0.13275,12908,40,8,7,0,WU NING LU
9588,6053,612,0.157489,8526,40,4,7,0,GUO QUAN DONG LU
9589,6053,10591,0.006167,6561,60,7,4,0,None
9590,6054,4284,0.462518,11600,40,8,7,0,JIAO TONG LU
9591,6055,473,0.058562,21815,60,-1,7,0,None
9592,6056,1845,0.278245,16585,50,17,4,0,YAN AN XI LU
9593,6056,2470,0.016882,21326,50,8,7,0,None
9594,6057,910,0.200279,11555,60,8,6,0,GUANG ZHONG XI LU
9595,6058,7648,0.010576,23003,40,8,7,0,None
9596,6058,3391,0.192959,21108,40,8,6,0,None
9597,6059,3587,0.126285,11667,60,8,6,0,XI ZANG BEI LU
9598,6059,10645,0.008061,11670,40,8,7,0,None
9599,6060,2725,0.029803,72636,30,4,7,0,None
9600,6061,10512,0.009913,13252,50,3,7,0,BEI JING DONG LU
9601,6061,3826,0.144043,13253,60,16,4,0,ZHONG SHAN DONG 1 LU
9602,6062,5633,0.232456,12840,30,8,7,0,YONG XING LU
9603,6062,3221,0.085717,12815,30,6,7,0,DA TONG LU
9604,6063,8456,0.00923,6115,60,8,6,0,None
9605,6063,7063,0.242428,7455,60,8,6,0,LI PING LU
9606,6064,7877,0.322058,4916,70,12,1,0,YI XIAN GAO JIA LU
9607,6064,3279,0.466146,7751,70,8,1,0,None
9608,6065,5270,0.075851,91321,50,4,6,0,None
9609,6065,1079,0.067449,74291,50,12,6,0,JIN XIU LU
9610,6066,9290,0.279521,13080,40,8,7,0,XIN HUI LU
9611,6066,1203,0.118753,12922,40,8,7,0,CHANG DE LU
9612,6067,6860,0.089699,6090,40,8,7,0,NING WU LU
9613,6067,2614,0.347185,42996,40,8,7,0,HE JIAN LU
9614,6068,11274,0.155934,22329,60,8,6,0,ZHI DAN LU
9615,6068,932,0.00813,18239,60,12,4,0,None
9616,6069,4987,0.30806,14535,30,4,7,0,QU XI LU
9617,6069,1092,0.27626,14534,50,8,7,0,DA PU LU
9618,6070,11047,0.403871,9262,50,8,4,0,ZHEN BEI LU
9619,6071,5576,0.186314,17418,60,16,4,0,ZHAO JIA BANG LU
9620,6073,4072,0.114261,13817,40,8,7,0,None
9621,6073,6108,0.156844,7254,60,12,6,0,HAI NING LU
9622,6074,6992,0.016909,8870,60,24,4,0,None
9623,6074,2820,0.028966,8864,50,5,4,0,ZHONG SHAN BEI 1 LU
9624,6075,6556,0.15746,71514,40,8,7,0,JIN CANG LU
9625,6075,10885,0.144579,71820,30,8,7,0,JIN 3 ZHI LU
9626,6076,3330,0.114856,14372,60,8,6,0,HUAI HAI ZHONG LU
9627,6076,211,0.090032,14373,50,8,7,0,DAN SHUI LU
9628,6076,118,0.009654,14371,50,4,7,0,None
9629,6077,2959,0.316006,73646,40,8,7,0,SONG LIN LU
9630,6078,9777,0.00572,16308,50,-1,7,0,None
9631,6078,5877,0.041247,16309,50,8,6,0,SONG YUAN LU
9632,6079,3528,0.197467,8098,40,5,7,0,DONG BAO XING LU
9633,6079,2058,0.004411,8493,30,8,7,0,XING JIA QIAO BEI LU
9634,6080,759,0.157307,20069,30,6,7,0,SHUANG FENG LU
9635,6081,3952,0.004606,18580,50,16,4,0,None
9636,6081,9636,0.460996,10588,40,4,7,0,MEI CHUAN LU
9637,6082,4016,0.944181,6109,60,8,6,0,JUN GONG LU
9638,6082,11306,0.008326,6888,60,12,6,0,None
9639,6083,11300,0.080457,14213,40,8,7,0,SHAN TOU LU
9640,6083,1958,0.068505,14214,30,6,7,0,GUANG XI BEI LU
9641,6084,9885,0.200161,12412,50,12,4,0,YAN AN XI LU
9642,6084,3983,0.017832,17909,40,8,7,0,None
9643,6085,7210,0.180275,6013,30,6,7,0,LIN QING LU
9644,6085,5014,0.435508,7972,30,6,7,0,HANG ZHOU LU
9645,6086,5679,0.228385,5976,60,12,6,0,ZHOU JIA ZUI LU
9646,6087,4562,0.005035,66164,40,5,7,0,None
9647,6088,812,0.108704,17376,50,8,6,0,BEI HONG LU
9648,6088,6156,0.015772,22060,40,-1,6,0,None
9649,6089,4045,0.017379,71594,60,8,6,0,None
9650,6089,918,0.554842,71619,50,17,6,0,ZHANG YANG LU
9651,6090,5408,0.021877,65400,60,8,6,0,PU DONG NAN LU
9652,6091,705,0.198034,18959,30,6,7,0,None
9653,6091,281,0.156594,9961,30,4,7,0,ZHEN NING LU
9654,6092,7601,0.021489,15885,40,8,7,0,LING LING LU
9655,6092,8606,0.00847,15884,60,16,6,0,None
9656,6093,523,0.108137,43522,40,4,7,0,JUN GONG LU FU LU
9657,6094,10514,0.398748,20452,40,-1,6,0,None
9658,6094,1150,0.006286,9285,40,8,7,0,None
9659,6096,1746,0.141149,13058,60,12,6,0,CHANG SHOU LU
9660,6096,10788,0.015701,13057,40,4,7,0,None
9661,6097,10895,0.170687,8537,40,4,7,0,BEN XI LU
9662,6098,10,0.006501,15784,40,8,7,0,None
9663,6098,2766,0.245699,15828,50,8,7,0,NAN DAN LU
9664,6099,4060,0.20006,14486,40,8,7,0,JI NAN LU
9665,6099,7900,0.122908,14461,40,8,7,0,ZHAO ZHOU LU
9666,6100,7511,0.241938,18015,50,16,4,0,ZHONG SHAN NAN 2 LU
9667,6101,10145,0.055617,9057,50,8,4,0,None
9668,6101,8267,0.11893,21985,50,6,4,0,None
9669,6102,9177,0.097492,65404,40,8,7,0,LIN YI LU
9670,6103,1978,0.18224,20792,50,8,7,0,XIE TU LU
9671,6103,2013,0.008732,20791,50,4,7,0,XIE TU LU 486 LONG
9672,6104,9111,0.014744,18842,30,6,7,0,WAN HANG DU LU
9673,6105,11035,0.028263,22647,40,8,7,0,GUO SHUN DONG LU
9674,6105,2028,0.11737,22648,60,12,4,0,XIANG YIN LU
9675,6106,2162,0.31248,75745,50,12,6,0,JIN XIU LU
9676,6107,6142,0.010475,9283,60,20,4,0,WEN SHUI LU
9677,6108,8042,0.005747,7247,60,12,6,0,None
9678,6108,6542,0.136563,8566,50,8,7,0,HE NAN BEI LU
9679,6109,4179,0.008917,22357,40,4,6,0,None
9680,6109,6076,0.085179,14374,60,8,6,0,HUAI HAI ZHONG LU
9681,6110,1669,0.142541,21046,40,8,7,0,AN SHUN LU
9682,6111,3954,0.170174,6614,50,8,7,0,LONG CHANG LU
9683,6111,9615,0.008094,6613,40,8,7,0,None
9684,6112,5297,0.006479,6539,40,8,7,0,CANG ZHOU LU
9685,6112,2655,0.259739,6537,40,4,7,0,YAN JI ZHONG LU
9686,6113,1220,1.5372,93749,40,8,7,0,XIN JIAN LU SUI DAO
9687,6114,4442,0.012945,6901,40,8,7,0,None
9688,6114,9830,0.27649,5086,60,12,6,0,ZHOU JIA ZUI LU
9689,6115,3020,0.377976,19980,50,8,7,0,WAN PING NAN LU
9690,6115,8653,0.007939,46258,50,8,7,0,XIE TU LU
9691,6116,6613,0.203757,8581,40,12,6,0,None
9692,6116,7550,0.019295,8579,30,6,7,0,GUANG JI LU
9693,6117,3348,0.446573,76853,50,8,7,0,PU MING LU
9694,6118,3370,0.301508,75257,60,8,6,0,None
9695,6118,9630,0.306837,70420,60,8,6,0,None
9696,6119,5720,0.44284,76796,30,3,7,0,None
9697,6120,2812,0.079449,42400,30,6,7,0,None
9698,6120,8718,0.211889,17115,40,8,7,0,DONG AN LU
9699,6121,560,0.208143,19481,40,8,7,0,YANG LIU QING LU
9700,6121,150,0.261104,12579,30,4,7,0,GUI XIANG LU
9701,6122,9704,0.088633,9150,40,8,7,0,GAO PING LU
9702,6122,6786,0.382414,19171,30,8,7,0,GAO PING LU 741 LONG
9703,6123,9584,0.39967,69207,40,8,7,0,DE ZHOU LU
9704,6123,1432,0.195084,69206,30,6,7,0,HONG SHAN LU
9705,6124,5912,0.008045,19252,40,8,7,0,None
9706,6124,6059,0.18244,11672,60,8,6,0,XI ZANG BEI LU
9707,6125,10201,0.004704,8359,40,8,7,0,LIANG CHENG LU
9708,6126,4529,0.239985,72623,30,6,7,0,ZHEN ZHONG XIN LU
9709,6126,127,0.061319,72624,30,4,7,0,None
9710,6127,4083,0.116218,6402,60,12,6,0,ZHOU JIA ZUI LU
9711,6127,11215,0.014736,6963,40,10,7,0,None
9712,6129,7370,0.117436,9247,50,6,4,0,GONG HE XIN LU
9713,6130,10376,0.313246,11375,40,8,7,0,JIANG CHANG XI LU
9714,6131,6841,0.087684,70381,50,8,5,0,GAO KE ZHONG LU
9715,6132,3200,0.01201,67050,40,4,7,0,None
9716,6132,7027,0.232103,74435,50,12,7,0,LU JIA ZUI HUAN LU
9717,6133,1070,0.245587,78187,40,6,7,0,JIANG DONG LU
9718,6133,2631,0.207158,80252,60,8,6,0,ZHANG JIANG LU
9719,6134,3288,0.427616,8121,40,8,7,0,HUA CHANG LU
9720,6134,11169,0.268569,8265,40,8,7,0,DONG BAO XING LU
9721,6134,10418,0.235709,8902,40,8,7,0,ZHONG XING LU
9722,6135,10753,0.073922,54629,50,8,6,0,WU ZHONG LU
9723,6135,2852,0.008635,54626,50,-1,7,0,None
9724,6136,7269,0.141428,68496,40,8,7,0,LU LIN LU
9725,6137,5048,0.08429,19278,40,4,6,0,None
9726,6137,2494,0.253448,11896,50,12,4,0,ZHONG SHAN BEI LU
9727,6138,4930,0.384403,69236,60,8,6,0,PU DONG NAN LU
9728,6138,59,0.219294,69247,40,8,7,0,HONG SHAN LU
9729,6139,5865,0.066184,65753,60,12,6,0,DONG FANG LU
9730,6140,8070,0.012908,91331,30,2,7,0,None
9731,6140,11319,0.167353,91329,60,15,5,0,HUA XIA ZHONG LU
9732,6141,8914,0.063963,46307,40,16,7,0,REN MIN LU
9733,6142,10359,0.441298,9288,60,20,4,0,WEN SHUI LU
9734,6143,5041,0.030058,11776,40,-1,6,0,None
9735,6143,214,0.029988,11774,50,12,4,0,CHENG DU BEI LU
9736,6144,8352,0.369096,13627,40,8,7,0,FA HUA ZHEN LU
9737,6144,2139,0.213381,13626,40,8,7,0,XING FU LU
9738,6145,10432,0.225149,13051,40,8,7,0,YI CHANG LU
9739,6145,11114,0.351664,12322,40,8,7,0,CHANG DE LU
9740,6145,11149,0.404247,93659,40,8,7,0,ZHEN PING LU
9741,6146,880,0.281285,16482,40,8,7,0,XIAN XIA LU
9742,6146,5124,0.18225,20253,50,8,7,0,GU BEI LU
9743,6147,5120,0.014713,17192,50,-1,4,0,None
9744,6147,10364,0.185848,17125,50,12,4,0,ZHONG SHAN NAN 2 LU
9745,6148,556,0.263009,22082,50,8,7,0,XIE TU LU
9746,6149,2908,0.257686,65514,60,8,6,0,PU DONG DA DAO
9747,6149,11022,0.007971,77535,60,-1,6,0,None
9748,6150,5730,0.109746,5141,50,12,4,0,ZHONG SHAN BEI 1 LU
9749,6151,997,0.195887,6310,30,4,7,0,LAN ZHOU LU
9750,6151,7734,0.349128,5853,50,4,7,0,CHANG YANG LU
9751,6152,6908,0.254331,15560,50,12,6,0,WU ZHONG LU
9752,6152,5918,0.013724,15559,50,-1,6,0,None
9753,6153,6442,0.284894,66407,50,8,7,0,BAI YANG LU
9754,6153,8589,0.008003,66406,40,8,7,0,None
9755,6154,6768,0.222763,14266,30,3,7,0,WEN MIAO LU
9756,6154,2561,0.086666,14265,30,4,7,0,XUE QIAN JIE
9757,6156,8785,0.096261,19844,70,8,6,0,ZHONG HUAN LU
9758,6157,11450,0.289732,19125,40,8,7,0,FU PING LU
9759,6157,2740,0.218487,11232,40,8,7,0,GUANG QUAN LU
9760,6158,3149,0.29673,43892,40,8,7,0,PING FU LU
9761,6158,4365,0.401583,46226,40,4,7,0,SHANG ZHONG XI LU
9762,6159,6068,0.323861,18241,60,12,4,0,HU TAI LU
9763,6159,2205,0.515798,20603,40,8,7,0,LING SHI LU
9764,6160,2372,0.805384,91494,70,13,1,0,NEI HUAN GAO JIA LU
9765,6161,2706,0.07669,14262,30,6,7,0,JIANG YIN JIE
9766,6161,4837,0.077542,14263,30,4,7,0,LIN YIN LU
9767,6162,5318,0.029307,4843,60,-1,4,0,None
9768,6163,7149,0.335569,66677,40,8,7,0,YU SHAN LU
9769,6163,5871,0.364432,66548,40,8,7,0,TAO LIN LU
9770,6164,3872,1.753851,21639,70,8,1,0,NEI HUAN GAO JIA LU
9771,6165,5896,0.012007,66883,40,-1,7,0,None
9772,6166,8064,0.012094,67006,50,12,6,0,None
9773,6166,3342,0.013384,67020,50,12,6,0,YIN CHENG ZHONG LU
9774,6167,11029,0.675541,19627,40,9,7,0,BAN SONG YUAN LU
9775,6167,1815,0.010284,9752,40,8,7,0,None
9776,6168,3971,0.137406,5154,50,12,4,0,ZHONG SHAN BEI 2 LU
9777,6169,11178,0.146882,12090,30,3,7,0,None
9778,6169,3930,0.324462,12092,40,8,7,0,PENG JIANG LU
9779,6170,10965,0.075738,20080,30,4,7,0,KAI XUAN LU 2288 LONG
9780,6170,10527,0.134698,15807,30,4,7,0,None
9781,6171,2283,0.072823,17882,50,12,4,0,YAN AN ZHONG LU
9782,6171,8221,0.015976,21213,50,-1,4,0,None
9783,6172,2461,0.006528,46601,40,8,7,0,None
9784,6172,10997,0.237962,5845,50,8,7,0,CHANG YANG LU
9785,6173,1297,0.079285,5973,40,8,7,0,BAO DING LU
9786,6174,5385,0.013189,91193,50,8,6,0,PU SAN LU
9787,6174,242,0.698856,91195,60,15,5,0,HUA XIA XI LU
9788,6175,10593,0.012801,92352,50,8,5,0,None
9789,6175,197,0.028211,91004,40,-1,5,0,None
9790,6176,8839,0.350028,75444,40,8,7,0,KE YUAN LU
9791,6177,3050,0.008869,43650,50,8,6,0,GUI LIN LU
9792,6177,3035,0.534479,15473,40,8,7,0,YI SHAN LU
9793,6178,4086,0.018773,21572,50,8,7,0,GU BEI LU
9794,6179,6504,0.11175,7443,30,3,7,0,MEI ZHOU LU 530 LONG
9795,6179,6521,0.098015,7446,30,4,7,0,MEI ZHOU LU
9796,6179,11208,0.074449,7445,30,4,7,0,MEI ZHOU LU 515 LONG
9797,6180,5506,0.095257,17747,60,8,6,0,NAN JING XI LU
9798,6180,9292,0.008581,17749,60,12,6,0,None
9799,6181,6888,0.533756,19209,40,8,7,0,YUN CHENG LU
9800,6181,4798,0.249167,11570,40,8,7,0,YI CHUAN LU
9801,6182,10030,0.215825,10901,50,8,6,0,TAO PU LU
9802,6182,7335,0.008878,10900,40,8,7,0,None
9803,6183,9425,0.009154,64799,40,10,7,0,None
9804,6183,5017,0.170051,64800,40,8,7,0,GAO QING LU
9805,6184,7111,0.295869,10309,50,12,4,0,ZHEN BEI LU
9806,6185,5474,0.011903,66899,50,8,6,0,None
9807,6185,3694,0.104323,66898,50,12,6,0,LU JIA ZUI HUAN LU
9808,6186,9647,0.169201,12179,40,8,7,0,WAI MA LU
9809,6187,3960,0.354014,4691,70,8,6,0,None
9810,6187,6314,0.298275,8343,60,16,6,0,JUN GONG LU
9811,6188,6435,0.015058,12061,50,8,4,0,None
9812,6188,6741,0.268482,12062,50,12,4,0,ZHONG SHAN BEI LU
9813,6189,10932,0.177666,17830,30,4,7,0,None
9814,6189,11053,0.03006,17825,40,12,7,0,None
9815,6190,10426,0.1892,54538,40,8,7,0,GU MEI LU
9816,6190,6332,0.258745,54587,30,3,7,0,None
9817,6191,809,0.118427,17525,50,8,7,0,JIU JIANG LU
9818,6191,2718,0.008887,14205,40,8,7,0,None
9819,6192,9757,0.339671,71294,50,8,7,0,KE YUAN LU
9820,6192,5935,0.007735,71293,50,8,5,0,None
9821,6193,5625,0.057006,16543,30,6,7,0,YU PING NAN LU
9822,6193,4419,0.176002,16544,30,3,7,0,None
9823,6194,7450,0.027468,14022,30,4,7,0,None
9824,6195,9922,0.505178,16511,40,8,7,0,SHUI CHENG LU
9825,6195,7183,0.297258,20143,60,8,6,0,TIAN SHAN LU
9826,6196,9401,0.008855,15499,40,4,7,0,None
9827,6196,7847,0.141555,15500,40,8,7,0,YI SHAN LU
9828,6197,7594,0.273159,69110,50,8,7,0,DONG MING LU
9829,6197,8125,0.008276,91717,50,-1,7,0,None
9830,6198,7705,0.01612,66209,40,6,7,0,None
9831,6198,1613,0.454817,66376,60,16,6,0,DONG FANG LU
9832,6199,6872,0.106727,14219,50,8,7,0,JIU JIANG LU
9833,6199,4107,0.096082,14317,30,6,7,0,SHAN XI NAN LU
9834,6200,1289,0.202245,21445,20,8,7,0,None
9835,6201,6,0.127131,7185,30,4,7,0,SHA JING LU
9836,6202,5986,0.057127,79352,40,4,7,0,None
9837,6202,10020,0.160372,79353,40,10,7,0,XIA NAN LU
9838,6204,11186,0.208187,10261,30,6,7,0,None
9839,6205,7737,0.063373,89848,60,8,6,0,PU DONG NAN LU
9840,6205,956,0.051271,89255,30,4,7,0,None
9841,6206,3865,0.287719,65757,40,10,7,0,CHANG YI LU
9842,6207,3926,0.315144,16508,60,8,6,0,TIAN SHAN LU
9843,6208,11177,0.067365,9969,50,8,7,0,DA DU HE LU
9844,6208,1063,0.055666,9970,40,8,7,0,BEI SHI LU
9845,6210,2444,0.289294,8218,40,8,7,0,SHUI FENG LU
9846,6211,1866,0.184268,18776,40,8,6,0,None
9847,6211,9492,0.007186,18775,40,8,6,0,None
9848,6212,4123,0.116109,11720,50,8,7,0,TIAN MU ZHONG LU
9849,6212,9254,0.134742,13856,40,8,7,0,JIN YUAN LU
9850,6213,1997,0.00803,14062,50,12,4,0,None
9851,6213,5190,0.155985,19747,50,4,7,0,XIN ZHA LU
9852,6214,3705,0.127105,9836,60,8,6,0,HUAI HAI ZHONG LU
9853,6214,1652,0.087914,9837,30,6,7,0,PU AN LU
9854,6215,1688,0.381154,77764,70,18,5,0,LUO SHAN LU
9855,6216,2536,0.028674,90894,60,8,5,0,LUO SHAN LU
9856,6216,3821,0.055716,90901,40,8,7,0,LING SHAN LU
9857,6217,1251,0.282211,6557,40,8,7,0,GUO QUAN LU
9858,6218,7336,0.15231,86908,40,8,7,0,LIANG JING LU
9859,6219,5691,0.171009,6303,30,4,7,0,LAN ZHOU LU
9860,6219,1183,0.065101,7389,30,6,7,0,QI QI HA ER 568 LONG
9861,6220,11472,0.299783,71377,40,8,7,0,CAI LUN ZHI LU
9862,6221,9792,0.004995,66420,40,5,7,0,None
9863,6221,5855,0.3139,65888,40,5,7,0,JIN SONG LU
9864,6222,5965,0.039909,13763,40,10,7,0,ZHONG HUA XIN LU
9865,6223,11072,0.147778,4624,40,8,7,0,BAO TONG LU
9866,6223,9234,0.137445,4622,40,8,7,0,QIU JIANG LU
9867,6224,3664,0.083218,13410,30,4,7,0,FU YOU LU
9868,6224,6275,0.003446,19587,40,4,7,0,None
9869,6224,7221,0.132626,19588,40,8,7,0,FU YOU LU
9870,6225,246,0.041067,20626,40,6,7,0,REN MIN LU
9871,6226,6338,0.165791,76932,30,4,7,0,None
9872,6226,4271,0.614257,76426,40,8,7,0,HUA TUO LU
9873,6227,5973,0.008667,22071,40,3,6,0,None
9874,6227,5245,0.015348,19079,50,8,6,0,TAO PU LU
9875,6228,7228,0.148302,16214,50,8,7,0,GU BEI LU
9876,6229,3266,0.275396,20407,50,8,7,0,TONG CHUAN LU
9877,6230,4290,0.213671,21741,70,4,7,0,None
9878,6230,2245,0.255959,21740,70,8,7,0,None
9879,6230,8463,0.077273,21742,70,4,7,0,None
9880,6231,4914,0.008322,14601,50,-1,6,0,None
9881,6231,10204,0.082314,14602,50,8,6,0,HUA SHAN LU
9882,6232,8695,0.15634,4665,40,8,7,0,ZHI BAI YUAN LU
9883,6233,1770,0.011023,17686,50,8,6,0,None
9884,6233,9367,0.115735,12937,50,8,7,0,BEI JING XI LU
9885,6234,4952,0.029678,78889,40,8,7,0,None
9886,6235,5034,0.341235,21600,70,8,4,0,None
9887,6235,2230,0.959475,11965,70,8,1,0,NEI HUAN GAO JIA LU
9888,6236,5891,0.047549,91063,40,8,7,0,None
9889,6237,5579,0.064846,92612,30,3,7,0,None
9890,6237,7031,0.274508,15246,40,8,7,0,QIN ZHOU LU
9891,6238,9673,0.069329,13943,50,12,7,0,HE NAN ZHONG LU
9892,6238,3867,0.007856,13908,40,8,7,0,None
9893,6239,5502,0.044017,40882,40,8,7,0,None
9894,6240,10538,0.141683,13829,40,8,7,0,ZHI JIANG ZHONG LU
9895,6240,3698,0.109752,13830,30,8,7,0,TONG GE LU
9896,6241,6501,0.007299,17585,50,8,4,0,JIANG SU LU
9897,6242,11203,0.188798,14428,40,8,7,0,AN LAN LU
9898,6242,2276,0.107494,14440,60,8,6,0,XI ZANG NAN LU
9899,6243,138,0.264975,66260,50,8,6,0,FANG DIAN LU
9900,6244,3541,0.096945,19348,60,8,6,0,GUANG ZHONG XI LU
9901,6246,3972,0.012511,7646,30,-1,7,0,None
9902,6247,7666,0.007528,12026,30,-1,7,0,None
9903,6247,6653,0.08243,12401,50,12,4,0,YAN AN ZHONG LU
9904,6248,96,0.051891,20716,70,12,1,0,NAN BEI GAO JIA LU
9905,6249,9468,0.547023,6480,50,8,7,0,YING KOU LU
9906,6249,1973,0.00804,6738,50,8,7,0,None
9907,6250,7553,0.230746,14054,30,5,7,0,None
9908,6250,9457,0.133414,14035,40,8,7,0,XUAN HUA LU
9909,6251,357,0.163904,9302,60,20,4,0,WEN SHUI LU
