Link ID,From Node,To Node,LENGTH,KIND,WIDTH,DIRECTION,ONEWAY,PATHPY
16723,10549,4224,0.186637,301,55,2,F,lian hua chi dong lu
16724,10550,3652,0.161877,301,30,3,T,nan si huan xi lu fu lu
16725,10551,6275,0.153151,301,55,3,T,dong san huan zhong lu fu lu
16726,10552,9569,0.09293,601,30,2,F,bei chen lu
16727,10552,8942,0.065387,602,130,3,T,bei chen lu
16728,10553,2474,0.281118,301,30,2,F,an hua qiao
16729,10553,2167,0.025327,105,30,2,F,san huan
16730,10554,5654,0.184689,602,55,2,F,tian tan lu
16731,10555,2809,0.012779,604,55,3,T,None
16732,10555,554,0.010215,604,130,2,F,None
16733,10555,5484,0.35753,602,55,2,F,guang hua lu
16734,10557,10354,0.05881,602,55,2,F,dong hua shi da jie
16735,10557,3423,0.281646,601,55,1,None,nan xiao shi kou jie
16736,10557,5591,0.008711,604,55,0,None,None
16737,10558,4527,0.029804,600,55,2,F,fang zhuang huan dao
16738,10559,2561,0.339785,105,30,3,T,san huan
16739,10559,3401,0.06662,102,55,3,T,san huan
16740,10560,9375,0.220945,301,30,2,F,dong si huan nan lu fu lu
16741,10561,64,0.036525,401,30,3,T,None
16742,10561,4317,0.06899,402,130,2,F,xuan wu men nei da jie
16743,10563,7870,0.37032,102,130,3,T,er huan
16744,10564,5836,0.007779,804,55,1,None,None
16745,10565,10588,0.101587,602,55,3,T,chao yang gong yuan lu
16746,10566,1683,0.04299,304,30,2,F,None
16747,10566,5573,0.174485,301,55,3,T,bei san huan dong lu fu lu
16748,10567,9731,0.100063,601,55,3,T,None
16749,10568,2216,0.112522,301,30,3,T,guo mao qiao
16750,10570,5385,0.09798,105,30,2,F,er huan
16751,10570,9995,0.164929,601,55,3,T,None
16752,10571,6554,0.011111,604,55,2,F,None
16753,10571,3157,0.011987,604,55,3,T,None
16754,10572,6256,0.013883,404,55,1,None,None
16755,10572,1687,0.283958,402,130,3,T,ping an li xi da jie
16756,10573,9058,0.009335,600,55,3,T,fang zhuang huan dao
16757,10573,6852,0.244561,602,55,3,T,pu fang lu
16758,10574,9464,0.010548,604,55,0,None,None
16759,10574,5219,0.194218,601,55,1,None,None
16760,10574,7635,0.026782,602,55,2,F,zi fang lu
16761,10575,122,0.037614,105,30,3,T,si huan
16762,10575,10437,0.64056,102,130,3,T,si huan
16763,10577,1117,0.108713,602,55,2,F,wan feng lu
16764,10578,5224,0.235077,301,30,3,T,tong hui he bei lu
16765,10578,2164,0.033052,304,30,3,T,None
16766,10579,9976,0.150536,601,30,3,T,zhu shi kou xi da jie
16767,10580,5411,0.135768,601,30,3,T,fu cheng men wai da jie
16768,10580,1222,0.520292,602,55,2,F,san li he dong lu
16769,10581,6480,0.940509,3,55,2,F,jing cheng gao su gong lu
16770,10581,5100,0.199629,3,55,2,F,jing cheng gao su gong lu
16771,10582,3043,0.011885,604,55,1,None,None
16772,10582,4812,0.140772,602,55,2,F,cheng shou si zhong lu
16773,10583,4284,0.962021,102,130,3,T,si huan
16774,10584,3309,0.386608,601,55,0,None,hua mao shang ye jie
16775,10584,9709,0.286508,602,55,3,T,xi da wang lu
16776,10585,6328,0.341367,601,55,1,None,liu jia yao lu
16777,10585,3297,0.139957,601,55,1,None,None
16778,10585,2786,0.107766,601,55,1,None,liu jia yao lu
16779,10586,2381,0.123154,601,55,1,None,zhen wu miao lu
16780,10586,7838,0.553808,601,30,3,T,zhen wu miao lu tou tiao
16781,10587,2044,0.035744,601,55,3,T,None
16782,10587,4343,0.031541,601,55,2,F,None
16783,10588,5981,0.086853,602,55,3,T,chao yang gong yuan lu
16784,10589,9854,0.043777,602,55,3,T,you an men wai da jie
16785,10590,1628,0.332619,102,130,3,T,si huan
16786,10591,8496,0.335928,301,55,3,T,nan san huan dong lu fu lu
16787,10591,2755,0.049991,304,30,2,F,None
16788,10591,10182,0.074745,301,55,2,F,nan san huan dong lu fu lu
16789,10592,6763,0.956117,102,55,3,T,san huan
16790,10593,1642,0.938525,102,55,3,T,lian hua chi xi lu
16791,10594,4584,0.173356,601,30,2,F,fu cheng lu
16792,10595,3474,0.250583,601,55,1,None,None
16793,10595,2059,0.293999,601,55,1,None,xi zhao si zhong jie
16794,10595,6741,0.319023,601,55,0,None,None
16795,10596,1062,0.056751,301,130,3,T,dong zhi men qiao
16796,10597,3163,0.106305,601,30,2,F,jian guo men qiao
16797,10597,3020,0.272141,601,55,2,F,gong yuan dong jie
16798,10598,5308,0.190235,301,130,3,T,xi zhi men wai da jie
16799,10598,6087,0.034443,105,30,2,F,xi zhi men wai da jie
16800,10601,2624,0.708243,2,130,2,F,jing kai gao su gong lu
16801,10601,9299,0.081289,5,30,2,F,jing kai gao su gong lu
16802,10602,1457,0.011949,604,55,1,None,None
16803,10602,7257,0.148252,602,55,3,T,ke xing lu
16804,10603,5486,0.167281,602,130,2,F,ling long lu
16805,10604,1594,0.191124,601,55,2,F,None
16806,10604,3214,0.393204,601,55,1,None,wen ti lu
16807,10606,7393,0.461866,601,55,1,None,None
16808,10606,10010,0.176763,601,55,1,None,xi luo yuan lu
16809,10607,2675,0.384296,601,55,3,T,None
16810,10608,10582,0.185072,601,55,0,None,None
16811,10609,1890,0.185784,601,55,0,None,cai he fang xi xiao jie
16812,10609,2380,0.104951,602,55,2,F,cai he fang lu
16813,10610,7396,0.721979,601,55,1,None,shuang yu shu bei lu
16814,10610,1013,0.405345,601,55,1,None,shuang yu shu bei lu
16815,10611,7490,0.15282,301,55,3,T,dong san huan nan lu fu lu
16816,10611,8486,0.088952,301,55,2,F,dong san huan nan lu fu lu
16817,10612,1798,0.169516,402,130,2,F,xuan wu men wai da jie
16818,10613,881,0.416977,601,55,1,None,guang an men che zhan dong jie
16819,10613,10049,0.118901,601,55,2,F,None
16820,10614,1368,0.122179,602,55,3,T,tian tan lu
16821,10614,8301,0.011553,604,55,0,None,None
16822,10615,1146,0.120807,602,55,2,F,heng hui lu
16823,10615,3450,0.008212,604,30,1,None,None
16824,10616,9256,0.019904,301,130,2,F,bei si huan xi lu fu lu
16825,10616,82,0.053219,304,30,2,F,None
16826,10617,10307,0.415267,402,130,3,T,ping an li xi da jie
16827,10617,6547,0.104041,602,55,2,F,zhao deng yu lu
16828,10617,8311,0.0158,404,130,3,T,None
16829,10618,9633,0.12655,602,55,3,T,guang hua lu
16830,10619,7709,0.073101,601,30,2,F,fang zhuang lu
16831,10619,7814,0.18935,601,55,1,None,None
16832,10620,3858,0.276558,301,55,3,T,xi si huan bei lu fu lu
16833,10621,3638,0.103352,601,55,1,None,bei xin hua jie
16834,10623,2750,0.170575,402,130,2,F,zhong guan cun da jie
16835,10623,423,0.15673,401,55,2,F,zhi chun lu
16836,10624,9807,0.009532,604,30,1,None,None
16837,10625,9926,0.199388,601,55,1,None,tian cun lu
16838,10626,84,0.029598,601,30,2,F,None
16839,10626,8103,0.084991,602,55,2,F,bei chen xi lu
16840,10627,8062,0.070853,301,55,2,F,fu cheng lu
16841,10629,7430,0.511644,601,55,1,None,bei chi zi da jie
16842,10630,2554,0.112729,602,30,3,T,huai bai shu jie
16843,10630,4871,0.008772,604,30,1,None,None
16844,10630,2895,0.250777,601,30,1,None,None
16845,10631,2128,0.047185,105,30,2,F,si huan
16846,10631,9202,0.039754,301,55,3,T,dong si huan zhong lu fu lu
16847,10632,10435,0.11845,301,55,3,T,dong san huan nan lu fu lu
16848,10633,3304,0.014881,604,30,0,None,None
16849,10633,8398,0.088012,602,55,2,F,min zu yuan xi lu
16850,10634,4998,0.299474,601,55,1,None,bei wa lu
16851,10635,9454,0.113315,601,55,1,None,xin bi jie
16852,10636,9189,0.154928,301,55,2,F,dong zhi men bei da jie
16853,10636,335,0.19516,105,55,2,F,er huan
16854,10637,5938,0.013904,404,55,3,T,None
16855,10638,9075,0.15557,102,130,2,F,er huan
16856,10639,6154,0.229566,602,130,3,T,tai yang gong nan jie
16857,10639,7284,0.014217,604,55,1,None,None
16858,10640,9637,0.039414,302,55,3,T,fu cheng men qiao
16859,10641,6684,0.405492,102,55,3,T,er huan
16860,10641,8582,0.128258,102,30,2,F,er huan
16861,10641,1951,0.068746,103,55,2,F,xi zhi men wai da jie
16862,10642,2513,0.12163,105,30,2,F,lian hua chi dong lu
16863,10643,8552,0.233423,301,30,3,T,None
16864,10644,3916,0.164472,602,55,3,T,jiao dao kou nan da jie
16865,10645,1241,0.032438,602,55,3,T,bei chen dong lu
16866,10645,2598,0.189825,601,55,1,None,None
16867,10646,1795,0.023431,301,130,3,T,guo mao qiao
16868,10646,7399,0.057856,601,130,2,F,guo mao qiao
16869,10647,10106,0.040241,300,55,2,F,hang tian qiao huan dao
16870,10647,3781,0.074631,301,55,2,F,fu cheng lu
16871,10648,5457,0.255186,105,55,2,F,tong hui he bei lu gao su gong lu
16872,10649,2635,0.271528,601,55,1,None,None
16873,10649,9324,0.280325,601,55,1,None,tai ping qiao lu
16874,10649,8843,0.278905,601,55,1,None,tai ping qiao lu
16875,10650,6556,0.095498,602,55,3,T,nao shi kou da jie
16876,10651,3483,0.35043,301,55,3,T,dong si huan zhong lu fu lu
16877,10652,7849,0.011145,604,30,2,F,None
16878,10652,2923,0.076846,602,55,3,T,None
16879,10653,6890,0.137927,602,55,3,T,hai dian zhong jie
16880,10653,3565,0.09171,602,55,2,F,shan yuan jie
16881,10654,5073,0.118959,401,55,2,F,che gong zhuang nan jie
16882,10654,865,0.349526,402,55,3,T,che gong zhuang da jie
16883,10655,5673,0.039355,301,55,3,T,ding hui qiao
16884,10655,6221,0.819356,601,55,1,None,en ji lu
16885,10655,9926,0.062049,304,55,1,None,None
16886,10656,1524,0.014217,402,55,2,F,zhi xin dong lu
16887,10656,9798,0.088268,401,30,2,F,None
16888,10657,538,0.008212,404,130,2,F,None
16889,10657,4563,0.106039,402,55,2,F,xi si bei da jie
16890,10658,5858,0.07053,301,30,0,None,None
16891,10658,8781,0.103697,301,55,3,T,xi si huan zhong lu fu lu
16892,10659,2478,0.017888,604,55,1,None,None
16893,10660,6297,0.045175,304,130,3,T,None
16894,10660,4260,0.085279,301,55,3,T,dong san huan nan lu fu lu
16895,10660,5214,0.154058,302,130,2,F,song yu nan lu
16896,10661,9553,0.492699,301,55,3,T,dong si shi tiao qiao
16897,10661,5109,0.080197,301,55,2,F,chao yang men bei da jie
16898,10662,10752,0.237429,601,30,2,F,xi da wang lu
16899,10662,2879,0.163404,601,30,3,T,xi da wang lu
16900,10663,4216,0.006995,604,30,0,None,None
16901,10663,4210,0.141522,601,30,3,T,xin kang lu
16902,10664,10328,0.38919,102,55,3,T,er huan
16903,10664,10386,0.233139,102,130,2,F,er huan
16904,10665,9560,0.120763,601,55,2,F,guang hua lu
16905,10665,5975,0.116728,301,55,3,T,jian guo men bei da jie
16906,10666,3738,0.548422,105,30,2,F,san huan
16907,10666,8861,0.08131,102,130,3,T,san huan
16908,10667,666,0.292527,601,55,1,None,jiao zi hu tong
16909,10667,6108,0.335328,601,55,1,None,shu ru hu tong
16910,10668,4065,0.15223,602,55,2,F,ao ti zhong lu
16911,10668,1510,0.389637,601,130,3,T,bei chen lu
16912,10669,9716,0.423631,601,30,3,T,fu cheng men wai da jie
16913,10669,4686,0.133192,601,30,2,F,fu cheng men wai da jie
16914,10671,5174,0.089498,602,55,3,T,kai yang lu
16915,10671,3751,0.010438,604,30,1,None,None
16916,10672,2605,0.021568,301,55,3,T,nan san huan xi lu fu lu
16917,10672,7125,0.055431,300,55,3,T,None
16918,10673,7324,0.288422,302,55,3,T,fu xing lu
16919,10674,598,0.205196,301,55,3,T,nan si huan zhong lu fu lu
16920,10675,7627,0.168944,601,30,3,T,xuan wu men nei da jie
16921,10676,471,0.187982,602,30,2,F,hua yuan lu
16922,10677,2056,0.322989,602,55,2,F,zhong guan cun dong lu
16923,10678,4532,0.374885,302,55,2,F,fu xing lu
16924,10678,8855,0.010233,304,55,2,F,None
16925,10680,6600,0.248802,105,30,2,F,si huan
16926,10680,2202,0.101549,301,55,3,T,nan si huan dong lu fu lu
16927,10681,1330,0.237794,601,55,0,None,None
16928,10682,8765,0.088939,102,130,3,T,san huan
16929,10682,7679,0.06009,103,55,2,F,san huan
16930,10683,9936,0.120749,601,55,2,F,shou du ti yu guan nan lu
16931,10683,6508,0.192361,601,30,3,T,che gong zhuang xi lu
16932,10683,9892,0.00866,402,55,3,T,shou du ti yu guan nan lu
16933,10684,8978,0.164362,602,55,2,F,he ping li dong jie
16934,10684,5973,0.007436,604,55,0,None,None
16935,10685,1176,0.55917,602,55,2,F,zhen zhi lu
16936,10686,6808,0.199606,301,55,2,F,si hui qiao
16937,10686,1899,0.146982,301,130,3,T,si hui qiao
16938,10688,9932,0.050493,601,30,2,F,bei tu cheng xi lu
16939,10688,1933,0.025456,601,30,3,T,bei tu cheng xi lu
16940,10688,3071,0.070128,401,55,2,F,bei tai ping zhuang lu
16941,10689,2969,0.024937,401,30,3,T,None
16942,10689,10365,0.127879,402,55,2,F,guang an men wai da jie
16943,10690,7384,0.029662,402,130,2,F,chao yang gong yuan nan lu
16944,10690,9405,0.014435,404,30,1,None,None
16945,10691,1071,0.167358,301,55,3,T,nan si huan xi lu fu lu
16946,10692,10417,0.038183,304,130,2,F,None
16947,10692,7638,0.015636,301,55,3,T,an zhen qiao
16948,10693,2441,0.065723,601,30,2,F,yong ding men wai da jie
16949,10693,9972,0.053345,201,30,2,F,None
16950,10694,30,0.274697,301,55,2,F,lian hua chi xi lu
16951,10695,2084,0.207738,301,55,2,F,zuo an men xi bin he lu
16952,10695,1789,0.306816,601,55,1,None,fang qun lu
16953,10696,5119,0.227287,402,55,2,F,di an men dong da jie
16954,10696,1959,0.016659,404,130,1,None,None
16955,10697,2683,0.101812,602,55,3,T,guang ning bo jie
16956,10697,9684,0.107037,601,55,2,F,None
16957,10698,3755,0.01031,604,55,3,T,None
16958,10698,3685,0.146012,602,55,3,T,xi cui lu
16959,10698,1517,0.007884,604,55,2,F,None
16960,10699,314,0.062229,105,30,2,F,san huan
16961,10700,3535,0.018331,602,55,3,T,yu ting qiao
16962,10701,8906,0.383183,602,55,3,T,cang jia dao
16963,10701,3156,0.007201,604,130,0,None,None
16964,10702,4061,0.196227,602,55,2,F,lv ying da jie
16965,10703,5804,0.006227,602,55,2,F,shu guang hua yuan zhong lu
16966,10703,3007,0.009823,404,55,2,F,None
16967,10704,6928,0.218861,301,55,2,F,xi san huan nan lu fu lu
16968,10705,8522,0.16011,602,30,3,T,guang yi jie
16969,10705,3860,0.011378,604,30,1,None,None
16970,10706,2699,0.390985,301,55,2,F,yue ge zhuang qiao
16971,10706,459,0.080539,301,55,3,T,yue ge zhuang qiao
16972,10707,6432,0.115218,301,30,2,F,an hua qiao
16973,10708,678,0.608425,102,55,3,T,san huan
16974,10708,10126,0.055995,105,30,3,T,san huan
16975,10709,4553,0.080767,601,55,1,None,ren da hui tang xi lu
16976,10709,2766,0.324621,601,55,1,None,None
16977,10710,150,0.015256,601,30,1,None,xiao shi bei hu tong
16978,10711,3745,0.287123,602,55,2,F,fang zhuang lu
16979,10711,5234,0.010538,604,55,1,None,None
16980,10712,9993,0.102938,602,30,2,F,dong hua shi da jie
16981,10712,4642,0.009666,604,30,0,None,None
16982,10713,8694,0.052565,202,55,2,F,nan yuan lu
16983,10714,9281,0.081584,601,55,1,None,dong zong bu hu tong
16984,10715,225,0.194886,601,55,2,F,zi zhu yuan lu
16985,10715,6166,0.024124,401,30,3,T,None
16986,10716,8894,0.033927,602,55,2,F,zhen guo si bei jie
16987,10718,4825,0.011014,604,130,2,F,None
16988,10718,3299,0.018697,604,55,2,F,None
16989,10719,4166,0.200052,601,30,3,T,dong zhi men wai xie jie
16990,10720,404,0.006498,604,55,1,None,None
16991,10721,10576,0.235724,102,130,3,T,san huan
16992,10722,8537,0.04349,304,130,2,F,None
16993,10722,10367,0.09351,601,130,1,None,ying hua yuan dong jie
16994,10724,5955,0.20189,602,55,2,F,tian shui yuan jie
16995,10724,7540,0.097487,602,130,3,T,tian shui yuan jie
16996,10725,345,0.115959,601,55,2,F,chao yang men wai da jie
16997,10725,7411,0.207484,301,130,3,T,chao yang men wai da jie
16998,10726,4785,0.026204,105,30,2,F,san huan
16999,10726,1283,0.369164,102,55,2,F,san huan
17000,10727,1921,0.271432,601,55,0,None,None
17001,10727,940,0.436102,601,15,1,None,fen fang liu li jie
17002,10728,7096,0.016444,604,30,0,None,None
17003,10728,9185,0.241051,302,130,2,F,jian guo men wai da jie
17004,10729,2440,0.078932,602,55,2,F,chao yang men nan xiao jie
17005,10729,1471,0.756421,601,55,1,None,wai jiao bu jie
17006,10730,5994,0.02436,601,30,1,None,None
17007,10730,4254,0.073838,601,30,1,None,None
17008,10731,1421,0.078353,105,30,2,F,san huan
17009,10731,8190,0.120254,102,130,3,T,san huan
17010,10731,8303,0.049944,102,130,2,F,san huan
17011,10732,4318,0.012636,304,55,2,F,None
17012,10733,2146,0.230676,301,55,2,F,bei si huan dong lu fu lu
17013,10733,7967,0.038154,105,30,2,F,si huan
17014,10734,7641,0.057087,301,55,3,T,an ding men xi da jie
17015,10735,144,0.05446,601,30,2,F,xue yuan hu tong
17016,10735,9886,0.074747,602,55,3,T,tai ping qiao da jie
17017,10736,6947,0.101624,5,30,2,F,jing zang gao su gong lu
17018,10736,2278,0.058304,2,55,3,T,jing zang gao su gong lu
17019,10737,410,0.203574,301,55,2,F,dong san huan bei lu
17020,10738,8041,0.08232,301,55,2,F,yong ding men xi bin he lu
17021,10738,3106,0.258199,301,30,2,F,None
17022,10739,7353,0.018953,300,55,3,T,None
17023,10740,337,0.040337,602,55,2,F,pu huang yu lu
17024,10741,8073,0.045387,301,55,3,T,bei san huan dong lu fu lu
17025,10741,4319,0.048502,601,55,1,None,None
17026,10742,8157,0.265179,601,55,1,None,bai wan zhuang da jie
17027,10743,10233,0.036697,105,30,2,F,de sheng men wai da jie
17028,10743,7739,0.046065,301,55,2,F,de sheng men wai da jie
17029,10744,3656,0.323608,301,55,3,T,xi si huan bei lu fu lu
17030,10744,6384,0.182467,301,55,2,F,xi si huan bei lu fu lu
17031,10744,754,0.301565,601,55,1,None,zhang hua lu
17032,10745,2728,0.018441,601,55,1,None,jin rong da jie
17033,10746,6218,0.365468,602,55,3,T,guang qu lu
17034,10747,7678,0.124104,105,30,2,F,san huan
17035,10747,8758,0.172467,102,55,3,T,san huan
17036,10748,2694,0.053998,301,55,2,F,chao yang men bei da jie
17037,10749,10448,0.569573,301,55,3,T,nan si huan zhong lu fu lu
17038,10749,4187,0.078665,105,30,3,T,si huan
17039,10750,10339,0.027321,602,55,2,F,heng hui lu
17040,10750,5635,0.009412,604,30,1,None,None
17041,10751,1223,0.041091,601,30,2,F,yong ding men wai da jie
17042,10752,9494,0.129363,602,55,2,F,xi da wang lu
17043,10753,7754,0.166077,102,55,2,F,xi zhi men bei da jie
17044,10753,2893,0.056088,105,30,3,T,xi zhi men bei da jie
17045,10754,5592,0.094269,301,55,3,T,xi san huan bei lu fu lu
17046,10754,10222,0.089657,105,30,3,T,san huan
17047,10754,159,0.222515,301,55,2,F,xi san huan bei lu fu lu
17048,10755,2304,0.170931,601,130,1,None,bei he yan da jie
17049,10755,9724,0.051489,601,55,0,None,None
17050,10756,1489,0.38147,602,55,2,F,fang zhuang lu
17051,10757,1937,0.097999,602,55,3,T,bei chen xi lu
17052,10757,1724,0.017989,601,30,2,F,bei chen xi lu
17053,10758,6508,0.020877,401,30,3,T,None
17054,10758,9892,0.174124,402,55,2,F,che gong zhuang xi lu
17055,10759,6509,0.220195,601,55,1,None,da hong luo chang jie
17056,10759,4925,0.249133,601,55,1,None,xi huang cheng gen bei jie
17057,10760,6993,0.013005,604,55,1,None,None
17058,10760,819,0.075102,601,55,2,F,yong ding men wai da jie
17059,10762,9358,0.023652,402,130,3,T,cai shi kou da jie
17060,10763,8771,0.017093,602,55,2,F,shu guang xi lu
17061,10763,7683,0.014292,304,55,2,F,None
17062,10764,3704,0.117702,402,55,2,F,shou du ti yu guan nan lu
17063,10765,10362,0.151915,301,55,3,T,yao wa hu qiao
17064,10765,9708,0.095713,301,30,2,F,yao wa hu qiao
17065,10766,6264,0.020486,3,55,2,F,jing zang gao su gong lu
17066,10766,4587,0.727043,102,130,3,T,si huan
17067,10767,9412,0.034198,402,130,3,T,cai shi kou da jie
17068,10767,6757,0.127294,601,30,2,F,cai shi kou da jie
17069,10768,5989,0.0392,602,55,2,F,an hua qiao
17070,10769,6585,0.138801,601,55,1,None,None
17071,10769,5086,0.111237,301,55,2,F,dong san huan bei lu
17072,10770,5691,0.166664,601,30,3,T,cao qiao dong lu
17073,10771,215,0.158656,601,55,2,F,lan dian chang nan lu
17074,10771,4463,0.284584,601,55,0,None,None
17075,10772,3868,0.113069,402,130,3,T,qian men xi da jie
17076,10773,8904,0.096233,304,30,0,None,None
17077,10773,2625,0.243882,301,30,2,F,yao wa hu qiao
17078,10775,5020,0.125565,301,55,2,F,nan san huan xi lu fu lu
17079,10775,1092,0.175763,601,30,3,T,None
17080,10776,2006,0.290996,402,55,3,T,luo ma shi da jie
17081,10776,10335,0.015767,404,30,1,None,None
17082,10777,10330,0.228584,601,55,0,None,None
17083,10777,5851,0.206784,601,55,3,T,None
17084,10778,9456,0.084819,602,55,2,F,da jing zhong jie
17085,10778,520,0.085455,602,55,3,T,da jing zhong jie
17086,10778,10300,0.100806,601,55,1,None,da jing zhong jie
17087,10779,8013,0.115365,301,55,2,F,si fang qiao
17088,10780,4484,0.106147,402,55,3,T,zhong guan cun bei da jie
17089,10781,77,0.087577,602,30,3,T,shui kou zi jie
17090,10781,9990,0.141577,601,55,1,None,None
17091,10782,9666,0.226111,601,55,1,None,di an men nei da jie
17092,10783,4504,0.022836,601,30,3,T,None
17093,10783,5493,0.01833,601,55,1,None,None
17094,10784,7728,0.25551,601,55,1,None,xi shi ku da jie
17095,10784,5971,0.418023,602,55,3,T,xi shi ku da jie
17096,10785,4899,0.477795,601,55,1,None,hong xia lu
17097,10786,79,0.182199,601,30,3,T,an ding men dong bin he lu
